date,councilmember,budget,traffic,public transit,utilities-light,utilities-heat,utilities-water,utilities-electric,civil unrest,civil rights,parks,labor,housing,homelessness,political-legislation,political-city council,political-mayor,political-general,crime,police-general,police-controversy,police-political,public safety,public health,public services,covid-general,covid-vaccines,covid-masks,infrastructure,business,real estate,welfare-unemployment,welfare-food,economics,environmental,sports
2019-03-01,Herbold,-0.752171843157262,-1.6744263021900134,-1.3967717492688898,-1.4118264071815834,-1.5851152590934052,-1.2157896911157156,-1.3395642769971763,-1.9301826719812845,-0.35323422880564664,-1.5241704742592699,-1.8457418149647313,-1.4122046529507006,-1.5682523109776272,-1.0994396151244272,-1.1197897138047657,-1.2823383739160177,-1.353757242796375,-2.0037363048972003,-2.0076720075208403,-2.2762662644416025,-1.840156865527376,-1.7402726468978098,-1.8313425897699447,-1.343855238650064,-2.028813802656331,-1.871277183731537,-2.240573034617593,-0.9791645015284479,-1.287815741269028,-1.419842256132098,-1.6185789822377983,-1.9887489505021436,-1.2853013853939992,-1.5384607712993583,-1.8767124087281195
2020-04-17,Gonzalez,-1.3972774575460236,-2.0977251495572964,-2.015593942178284,-1.9478284117791123,-2.078478414390705,-1.8254958814209197,-2.0989210812937618,-0.8811969835372979,-1.2074216894521514,-1.5839714099252034,-1.6101172733689095,-0.45959729113065495,-0.8232108095665294,-0.7986224012928701,-0.8907974679245975,-0.9816313307656379,-1.0916179109363255,-2.1462534708262186,-2.0851311082493957,-2.1368775731000786,-1.5398299319358326,-1.8818575037917515,-1.757625978797475,-1.4002495808848543,-0.8606079055974133,-1.3393561538118695,-1.3505861081330868,-1.5230938250648314,-0.8097225115969855,-0.9539285816431882,-1.2097948114840167,-2.0033697595857642,-1.0726100514854071,-1.5249298650259568,-2.09270120082541
2022-12-16,Herbold,-1.2221063851055902,-1.272636416532897,-1.250720423856839,-1.6226764203915123,-1.660818876994253,-1.215326332282756,-1.590670387895254,-1.4952327573601258,-1.366343518313779,-1.4028535022102764,-1.6430755988677885,-1.2972352309658217,-1.1707827934334119,-1.2325046750365662,-0.929237923794658,-1.0996102554276044,-1.3343102537788463,-1.2153576025324888,-0.7149914126812313,-1.3607918064597488,-0.9626974016402463,0.5402645952291358,-0.8994739267866835,-0.22761107415439255,-0.6523671979943172,0.004398919083773419,-0.19053000696776487,-1.1846741359297255,-1.2406835020436349,-1.6998116358844264,-1.1902282292928414,-1.5560049345574916,-1.4199807978345562,-1.292355104673931,-1.761584461073238
2019-08-13,Gonzalez,-1.549594843993912,-2.0204590546085477,-2.15117615365003,-2.0384489742411818,-2.118089744379895,-1.7910211558977522,-2.1429406881442734,-2.1229080549794332,-1.084753987576129,-1.8659678680848717,-1.9473649494022796,-1.9922284388200806,-1.7334199062759281,-0.5545425705483032,-0.9631218279768498,-1.2161511627773605,-1.1285826595242996,-1.9785879831287414,-2.0255215216612967,-1.9128434220483863,-1.4091198738777337,-1.8150178627075129,-2.0397904886634883,-1.790302768504887,-1.9741817771448855,-1.9713030503797597,-2.0755207871941344,-1.8592888740823657,-1.3143303244455091,-1.810218811268406,-1.739628811093711,-2.210719265071479,-1.6087171531143223,-1.91637509647846,-1.90112681152272
2022-10-14,Morales,-0.6782223102418333,-1.9715735069767855,-1.8494155515889548,-1.8116365339814517,-1.8975891315479956,-1.5032578217153632,-1.814822371874747,-1.6462556383041795,-1.2271282629600109,-1.5609268925741902,-1.7319118933053759,-0.7835004398625401,0.10168680744812765,-1.227628690499607,-0.6006397334443827,-0.7969818521645105,-0.9052662746022327,-2.020275574865083,-1.7076258849136514,-1.7655004903609532,-1.3404390156387052,-1.510215970000251,-1.3188055941928476,-0.7378114986868949,-1.552521304484623,-1.5062747795513272,-1.8947236583986504,-1.3834505193388946,-0.8076047805285826,-1.651577896935006,-1.127451546252512,-1.7016954095711372,-1.345506763428992,-1.4507125158822711,-2.1820487949092886
2020-08-11,Herbold,-0.8586879433269886,-1.662103545830125,-1.7338019831683573,-1.8685432113012665,-1.9179315679817106,-1.558926010766792,-1.9022655870411307,-0.5681076462998895,-1.0743491743811358,-1.8105402114510887,-1.6409854622416167,-1.7693256081279223,-1.3542960851129608,-1.3190688027187432,-1.0153397280826082,-1.3581777378347446,-0.9851719099688144,-1.4260647251972818,-0.8866343829552193,-0.7289472112386661,-0.5551182744837792,0.1784452332576424,-1.4807477978382577,-0.9304513544457085,-1.6384619945057388,-1.3880748922637662,-1.7154138337990614,-1.6406682038138654,-1.42420518077692,-1.6552075238692092,-1.3242703291933167,-1.8491040916181074,-1.562683307296758,-1.7165047720480135,-1.7433363030206261
2020-07-20,Sawant,-1.3037037202739352,-2.1168909134149776,-1.8473262433137694,-1.7587726236502557,-1.8636925950132626,-1.61572790168684,-1.7959289284038105,-1.2070705721778352,-0.9877674442405001,-1.856617649239307,-0.8516558129446371,-0.544692131250889,-0.8032444962525295,-0.8605336646402665,-0.5740340834313457,-1.1532201993658335,-0.947092615128779,-1.8611004776893953,-1.890078473155248,-1.7150412829429746,-1.513943549438584,-1.7688923805620895,-1.7485300637047032,-1.3914006179298721,-1.976711146881541,-1.5818113811845629,-2.12743209389109,-1.4231711916582759,-0.5517614856556872,-1.2771099260343897,-0.9340039447381863,-1.4492636264633658,-0.9772733762267337,-1.3551870801425956,-1.9617592044911483
2017-05-18,Johnson,-0.9743345940151015,-1.904572751625712,-1.7228472484623367,-1.6764376419286138,-1.7525107043693495,-1.5020724514539734,-1.6673416232919689,-2.2790375126662563,-1.4856421096407886,-1.3138822901057963,-1.7980650385097217,0.060653172929498705,-0.8489095705653821,-1.291445575290978,-0.41842537376925104,-0.9467246202031169,-1.230788849512327,-2.0995707155547643,-2.176439616205584,-2.287136921522514,-1.930889876635835,-1.7735750486876216,-1.7856503351903543,-1.2566997719075448,-1.9373224362199177,-1.9999791119111074,-2.2679017832697306,-1.0644865169066737,-1.0517407838244077,-0.6591448175361292,-1.6430783945523673,-2.027649348257345,-0.883967196323219,-1.102782218441879,-2.197852696289087
2019-04-19,Herbold,-1.538024126785707,-1.57261337183273,-1.354696592814835,-1.635363651185371,-1.6726311620588363,-1.2408436844156099,-1.5680810494112105,-2.2483910112262566,-1.5372119286436436,-0.9620139085326787,-1.7403536182067203,-1.342101308980455,-1.1700711363923102,-1.581265601428467,-1.0016171620997525,-1.4266956180172194,-1.4605427641243944,-2.1356445726569766,-1.8274897222449347,-2.189716632901686,-1.7588152837260498,-1.7213205975945929,-1.7952962753380268,-1.1073568903075728,-1.8791316077835976,-1.6876118896460028,-2.071038994182779,-1.3785582784138293,-1.6858895408577463,-1.3991301680707484,-1.3443842442986873,-1.1821402102626455,-1.7073543928778927,-1.627923816801952,-1.7743441725783977
2016-11-10,Juarez,-1.7030437578890807,-0.9818471161975681,-0.7175886036548896,-1.3899288453149705,-2.0796840792512588,-1.807752396206709,-1.7547047990443017,-1.8506094124479542,-1.606031535672877,-1.9842052382545625,-1.9949731798131731,-1.9899657981010126,-1.6759325549147197,-1.5050236589304,-0.6947235796082196,-1.1885923396387796,-1.4014747119935864,-2.2986371253530105,-2.1394150192588506,-2.1586834986388324,-1.8511989912624505,-1.8605670196542206,-2.136149038407631,-1.1579763836413997,-2.0355333858571654,-2.0400721279988288,-2.3332675808616017,-1.0456999307129695,-1.366479160787785,-1.9768459610045606,-1.7112003229633928,-2.23560872715672,-1.6913083023784763,-1.8599985637898748,-2.0085423973196908
2017-11-20,Johnson,-0.17317499248015866,-1.02711132040499,-1.1492769380394439,-1.5548959796745876,-1.7795350340340228,-1.3171327393760224,-1.6342366796685153,-2.2071782716928094,-1.4711168715522118,-0.43789972425529605,-1.6067316993440437,-1.305029703115249,-1.2508012916218763,-1.4577603331614257,-0.9766550122154637,-1.2915873268535076,-1.1450166253730494,-1.9881171257873462,-1.6890660598024456,-2.188786601831822,-1.5313676018037041,-0.2886199526460926,-1.2526275984589128,-0.9709119512835989,-1.400277227099022,-1.5932567067622172,-1.8385680883356599,-0.3458745373801516,-1.1862882813703968,-1.2954967293333326,-1.4001529744510777,-1.61168855164604,-1.2576664575085523,-1.3602639397937315,-1.654748928054421
2019-08-05,Sawant,-1.480934798073414,-2.1508725630135523,-1.965123137846497,-2.20716129049759,-2.3114312134241013,-2.1808066826053376,-2.319882257274042,-2.0106555206857326,-1.2304853624197227,-1.5714070857089362,-1.1412181183815149,-2.0779977637309064,-1.8173929520729706,-1.445726153576388,-0.9320459300943287,-1.3753776177141985,-1.3645398875849926,-1.9143829123564178,-2.0497559652041244,-1.8386041216035638,-1.560075037128658,-1.9912391806546965,-2.2182237108318295,-1.4353607905971173,-1.8763734060869777,-2.0082323869630696,-1.9149971346127563,-1.9481502261372883,-1.3377714148312116,-1.7652606827504205,-1.4915987815832445,-2.0333631062730695,-1.099271459874209,-1.766545869305659,-2.0449772083641817
2017-10-04,Bagshaw,-1.7385509193727933,-1.9335240327722567,-1.958685193981003,-2.1336863509253727,-2.306438949117441,-2.168277459762115,-2.3226410802339013,-1.319133724727294,-1.0964137525153606,-1.8244376630359265,-1.7106949253178787,-2.2210583279069347,-1.8403186010574502,-1.065572070874215,-0.9025472124897156,-0.8123282449401901,-1.1524049984514448,-1.028183827844497,-1.3949747453479937,-1.6186235061033116,-1.1776055063320403,-1.3216941576259356,-1.4718330845237382,-1.503261756382548,-1.9325886174209816,-2.0090770978813453,-2.170714468363798,-1.6997131656609303,-1.5244488001906653,-2.2173032057983075,-1.539245323227254,-2.1618714074095933,-1.5817217121902962,-1.7064894909043262,-1.589227400477126
2017-06-19,Johnson,-1.5590738714178456,-1.4120115436270204,-1.7844125717290813,-1.9709808218460905,-2.138662048212307,-1.812814449083965,-1.9520861358486745,-0.8419044133620218,-0.9675955445660889,-0.6274121926372851,-1.7478151968035296,-1.9543117078611059,-1.3850202444579258,-1.1477175673077413,-0.6879602491209212,-1.177600018506756,-1.304539112243615,-0.7198326582487027,-1.0032809050557283,-0.7098520643025665,-0.7954342854343626,-0.0799035127171793,-1.5184334188720559,-1.1577367831186134,-1.8399617888701032,-1.764514131424021,-2.047381704189653,-1.6630834850469134,-1.3444334276384986,-1.839876261630768,-1.4575044762505334,-2.052814651221023,-1.5848588844631466,-1.638857428557822,-1.6513263888667917
2021-09-29,Mosqueda,-1.4340379140720023,-1.4394493239777286,-1.244166614397137,-0.8647797917960206,-1.410591542948762,-1.2238062648733434,-1.196284406897526,-1.7461025811393625,-1.1097180012501369,-1.7247551478715235,-1.7640531541001472,-1.7995709806028082,-1.4522502459444566,-1.3270167268883817,-1.0127719435689633,-1.4039591436892354,-1.3089247129966868,-1.5252301422584893,-1.8476791208339316,-1.4387112632489387,-1.5197734836801364,-1.4846849500761234,-1.7348233399344604,-1.104662161005278,-1.8809647485162708,-1.6568296421881237,-2.0330957559922425,-1.219217718128629,-1.0601571404767967,-1.6021974095889318,-1.4844365483241078,-1.9145552093615674,-1.311655993286252,-1.3556272451479388,-2.015591457125325
2016-08-08,Herbold,-0.8703118303141264,-1.7364903962943814,-1.6383267662072258,-1.6808326651741547,-1.821386639265651,-1.6478219464753925,-1.9033935939967195,-1.8828562879934783,-0.3398714260105266,-0.6559689198546697,-1.496528712478186,0.2296169260677087,-0.5300739107641004,-0.7892966188014011,-0.2896155787596839,-1.0142354326740022,-0.9906531084451362,-1.8367038844410002,-1.9890146440809982,-2.179940641649165,-1.687220183173358,-1.6979977543121842,-1.8106857941369303,-1.048467140726565,-1.6443742461265545,-1.6975055067385778,-2.1151822324179954,-1.2813273715372433,-0.8715455555643413,-0.793457115173947,-0.7347901920082528,-1.857742135703204,-0.8876188781024325,-1.4665312240359494,-2.089584944414964
2015-05-18,unknown,-0.19428586682648918,-1.6365674522562061,-1.3938156752304187,-1.1868967051698314,-1.27232402466719,-0.8761351377477885,-1.0724227406186309,-1.486537246425355,-1.1404713599673688,-1.609067649125399,-1.2634990838908104,-1.1823132320749081,-1.230614585173585,-1.2863423119521535,-0.6887375012057503,-1.351587273843899,-1.199653103271046,-1.8893853504674647,-1.2314978144127233,-1.4164833964265404,-1.0917444415494824,-1.5554205329366597,-1.57574391729769,-1.0746435496128908,-1.490762043543212,-1.3497219309666333,-1.7665330298653714,-1.0117374367309528,-1.1472436469997065,-1.379968338880252,-1.254634899986455,-1.4835505234003907,-1.0400385658971283,-1.5089005486340128,-1.5246025628424966
2020-10-05,Herbold,-1.2145981082219284,-0.9630903506393705,-1.069946695976718,-1.9022525405130963,-1.9629725315983255,-1.8151885030106898,-2.1770534242864295,-1.7300986329963737,-1.486062497766334,-2.0329039927389148,-1.8058273085145566,-2.2376180995617285,-2.0055143602892853,-1.1702690087341616,-0.9178436453465342,-1.53643721338371,-1.4213810216330165,-1.675904494525059,-1.459395394464501,-1.6473948279980835,-1.5495071423332378,-1.2341292784084397,-1.8518515247519054,-1.414893790883838,-1.5228964704423464,-1.7541036233159972,-1.8264190785951468,-0.998304586505554,-1.183706414889985,-2.15259242674885,-1.5576094504179474,-2.1776982955292614,-1.446058425865766,-1.5725145909776141,-1.783801662876688
